day_of_week,customer_age_group,is_rewards_member,cart_size,num_customizations,total_spend,fulfillment_time_min,has_food_item,order_ahead,customer_satisfaction,customer_gender_Female,customer_gender_Male,customer_gender_Non-binary,customer_gender_Prefer not to say,order_channel_Drive-Thru,order_channel_In-Store Cashier,order_channel_Kiosk,order_channel_Mobile App,store_location_type_Rural,store_location_type_Suburban,store_location_type_Urban,region_Midwest,region_Northeast,region_Southeast,region_Southwest,region_West,drink_category_Brewed Coffee,drink_category_Espresso,drink_category_Frappuccino,drink_category_Other,drink_category_Refresher,drink_category_Tea,cluster
0.5013260297885017,-1.3296903770443629,0,0.1522492289896947,1.4966100415593209,0.6434311859475911,-0.6747763808524989,0,0,-1.4251381775321392,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
-0.9972571600934284,1.0866105080080863,0,0.1522492289896947,-0.5542617830904246,-0.0756833145629769,-1.0618078015005372,0,0,0.2638844502518279,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
-0.9972571600934284,-0.5242567486935463,1,0.7412438863833839,2.180233983109236,1.0574668074536755,-0.3522501969791338,0,1,1.1083957641438116,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.0008537597491451,1.0866105080080863,0,-1.0257400857976835,1.4966100415593209,-0.1392414143555775,-0.0942292498804414,1,0,0.2638844502518279,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
-1.4967848900540717,-0.5242567486935463,0,0.1522492289896947,-0.5542617830904246,0.6180079460305506,0.6798335914156344,1,0,1.1083957641438116,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.0017982998278583,-0.5242567486935463,0,0.1522492289896947,0.1293621584594904,-0.1065543916050972,1.1313702488383457,1,0,1.1083957641438116,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1.0008537597491451,0.2811768796572699,0,-1.0257400857976835,0.8129861000094055,-0.8692515891163054,-1.6423549324725943,0,0,-0.5806268636401557,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.9972571600934284,0.2811768796572699,0,-1.0257400857976835,0.1293621584594904,-1.0544780513690273,-0.6747763808524989,0,0,1.1083957641438116,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0.5013260297885017,0.2811768796572699,0,1.3302385437770732,-0.5542617830904246,0.8758722366176738,0.8733493017396539,1,0,-1.4251381775321392,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.5013260297885017,0.2811768796572699,1,-1.6147347431913728,-0.5542617830904246,-1.4812252928336318,0.7443388281903077,1,0,-1.4251381775321392,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0.5013260297885017,-1.3296903770443629,1,-1.0257400857976835,0.1293621584594904,-1.1561710110371886,1.905433090134422,0,0,0.2638844502518279,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1.5003814897097885,-0.5242567486935463,1,0.1522492289896947,0.1293621584594904,0.0496169393138646,0.5508231178662888,0,1,1.1083957641438116,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
-1.4967848900540717,-1.3296903770443629,1,0.1522492289896947,0.1293621584594904,0.1876288131492261,-1.255323511824556,0,0,0.2638844502518279,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.5013260297885017,0.2811768796572699,0,-0.4367454284039944,0.1293621584594904,-0.8129572721571446,-0.287744960204461,0,0,-0.5806268636401557,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
0.5013260297885017,1.0866105080080863,0,-1.0257400857976835,0.1293621584594904,-1.2742074820805898,0.3573074075422692,0,0,0.2638844502518279,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
-1.4967848900540717,0.2811768796572699,0,-0.4367454284039944,-1.2378857246403396,-0.7040005296555435,1.3248859591623643,0,0,-0.5806268636401557,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
-0.497729430132785,1.892044136358903,0,0.7412438863833839,2.180233983109236,1.3008035323739182,-0.1587344866551148,1,0,0.2638844502518279,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0.5013260297885017,-0.5242567486935463,0,-1.6147347431913728,-1.2378857246403396,-1.5248079898342726,-1.319828748599229,0,0,-2.269649491424123,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
-0.497729430132785,0.2811768796572699,1,0.7412438863833839,-0.5542617830904246,1.037491404661715,0.5508231178662888,1,0,-1.4251381775321392,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1.5003814897097885,0.2811768796572699,1,0.1522492289896947,0.1293621584594904,0.7542038741575521,0.9378545385143268,1,0,0.2638844502518279,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.5013260297885017,-1.3296903770443629,1,2.5082278585644517,0.1293621584594904,2.35768393463945,0.0347812236689041,0,1,1.1083957641438116,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1.0008537597491451,-1.3296903770443629,1,1.3302385437770732,2.863857924659151,2.5465422883088915,-0.1587344866551148,1,1,-1.4251381775321392,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
-0.497729430132785,0.2811768796572699,1,-0.4367454284039944,0.8129861000094055,-0.5750683843619823,1.0023597752889994,0,0,-1.4251381775321392,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
1.5003814897097885,-0.5242567486935463,1,1.3302385437770732,0.1293621584594904,1.3207789351658783,-0.6747763808524989,0,1,0.2638844502518279,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
-1.4967848900540717,-0.5242567486935463,1,3.68621717335183,0.8129861000094055,3.846759415494665,-0.4167554337538069,1,0,1.1083957641438116,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0.0017982998278583,-0.5242567486935463,0,0.7412438863833839,-1.2378857246403396,0.616192000322191,0.0347812236689041,1,1,0.2638844502518279,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.497729430132785,-1.3296903770443629,1,-0.4367454284039944,0.8129861000094055,0.3274566326929479,1.8409278533597493,1,1,1.1083957641438116,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0.0017982998278583,-0.5242567486935463,0,0.7412438863833839,-0.5542617830904246,0.53265849773763,2.614990694655825,1,0,0.2638844502518279,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1.5003814897097885,-1.3296903770443629,0,-1.0257400857976835,-1.2378857246403396,-1.399507735957431,0.0347812236689041,0,0,-1.4251381775321392,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.0008537597491451,-0.5242567486935463,0,-1.0257400857976835,0.8129861000094055,-0.7584789009063443,1.2603807223876915,0,0,0.2638844502518279,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.0008537597491451,-0.5242567486935463,1,1.3302385437770732,0.1293621584594904,1.807452385006364,0.2928021707675964,1,1,-0.5806268636401557,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1.0008537597491451,0.2811768796572699,0,-1.0257400857976835,-0.5542617830904246,-1.016343191493467,0.2282969339929236,0,0,0.2638844502518279,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
-0.497729430132785,-0.5242567486935463,0,-1.0257400857976835,-0.5542617830904246,-0.840196457782545,0.3573074075422692,1,0,1.1083957641438116,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
-1.4967848900540717,-1.3296903770443629,1,1.3302385437770732,-1.2378857246403396,1.1264727443713562,0.0992864604435774,0,0,-0.5806268636401557,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
-1.4967848900540717,0.2811768796572699,1,-1.0257400857976835,0.8129861000094055,-0.6222829727793427,-1.255323511824556,0,0,1.1083957641438116,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
-0.497729430132785,-0.5242567486935463,1,1.3302385437770732,-1.2378857246403396,1.128288690079716,1.5829069062610568,0,1,1.1083957641438116,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.497729430132785,-0.5242567486935463,0,-1.0257400857976835,-1.2378857246403396,-1.6083414924188335,-1.190818275049883,0,0,0.2638844502518279,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
-1.4967848900540717,0.2811768796572699,1,-0.4367454284039944,-0.5542617830904246,-0.8619878062828654,-0.739281617627172,0,0,-0.5806268636401557,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1.0008537597491451,1.892044136358903,0,-1.0257400857976835,1.4966100415593209,-0.7566629551979843,0.0347812236689041,0,0,-0.5806268636401557,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1.0008537597491451,1.0866105080080863,1,1.3302385437770732,0.8129861000094055,0.9103752050765136,-1.319828748599229,0,0,0.2638844502518279,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.497729430132785,-0.5242567486935463,1,-1.0257400857976835,0.8129861000094055,-0.8601718605745051,-0.997302564725864,0,0,0.2638844502518279,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1.0008537597491451,-0.5242567486935463,0,-1.6147347431913728,-0.5542617830904246,-1.735457692004035,-0.287744960204461,0,0,1.1083957641438116,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1.0008537597491451,1.0866105080080863,1,1.9192332011707625,2.180233983109236,2.315917183347169,-0.5457659073031528,0,1,1.1083957641438116,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1.0008537597491451,-0.5242567486935463,0,0.1522492289896947,-1.2378857246403396,-0.3771303021507401,-0.8682920911765178,1,0,-0.5806268636401557,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
1.0008537597491451,1.0866105080080863,0,-0.4367454284039944,-1.2378857246403396,-0.8147732178655046,-0.1587344866551148,1,0,-0.5806268636401557,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
-0.9972571600934284,1.892044136358903,0,-1.6147347431913728,0.1293621584594904,-1.5574950125847529,0.2928021707675964,0,0,1.1083957641438116,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
-0.9972571600934284,-1.3296903770443629,0,-1.6147347431913728,0.1293621584594904,-1.6936909407117544,-1.319828748599229,0,0,-1.4251381775321392,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1.5003814897097885,0.2811768796572699,0,0.7412438863833839,-0.5542617830904246,0.3946466239022682,-0.48126067052848,0,0,0.2638844502518279,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.497729430132785,-0.5242567486935463,1,-1.0257400857976835,-0.5542617830904246,-0.925545906075466,0.9378545385143268,0,1,1.1083957641438116,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
-0.497729430132785,-1.3296903770443629,1,0.1522492289896947,-0.5542617830904246,-0.2518300482738986,-0.3522501969791338,1,0,1.1083957641438116,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0.0017982998278583,-0.5242567486935463,1,-1.0257400857976835,-0.5542617830904246,-1.1598029024539085,0.0347812236689041,0,0,0.2638844502518279,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
-0.9972571600934284,1.892044136358903,0,-1.0257400857976835,0.8129861000094055,-0.9691286030761066,0.3573074075422692,0,0,-0.5806268636401557,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
-0.9972571600934284,-0.5242567486935463,1,1.3302385437770732,1.4966100415593209,1.6367534884205217,-0.6747763808524989,0,1,0.2638844502518279,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.9972571600934284,-0.5242567486935463,0,0.1522492289896947,2.863857924659151,1.0247797847031954,-0.48126067052848,0,1,0.2638844502518279,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.0017982998278583,-0.5242567486935463,1,1.9192332011707625,0.1293621584594904,2.206960440845568,-0.0942292498804414,1,0,0.2638844502518279,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1.0008537597491451,1.0866105080080863,1,0.1522492289896947,0.8129861000094055,0.2330274558582263,-1.0618078015005372,0,0,-2.269649491424123,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
-0.9972571600934284,0.2811768796572699,0,-0.4367454284039944,-1.2378857246403396,-0.6676816154883433,-0.6747763808524989,0,0,1.1083957641438116,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
0.5013260297885017,-1.3296903770443629,1,2.5082278585644517,0.1293621584594904,2.8243819816879747,0.2282969339929236,1,1,0.2638844502518279,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
-1.4967848900540717,-0.5242567486935463,0,0.1522492289896947,-1.2378857246403396,-0.3462592251086195,1.066865012063673,0,0,1.1083957641438116,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
-0.497729430132785,-0.5242567486935463,1,1.9192332011707625,-0.5542617830904246,1.5695634972112014,1.5829069062610568,0,1,-0.5806268636401557,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1.5003814897097885,-0.5242567486935463,1,0.7412438863833839,-1.2378857246403396,0.1531258446903858,0.8088440649649805,0,0,-0.5806268636401557,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
-1.4967848900540717,1.0866105080080863,1,0.1522492289896947,0.1293621584594904,-0.0448122375208565,-2.0293863531206324,0,0,0.2638844502518279,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1.5003814897097885,1.0866105080080863,0,0.1522492289896947,0.1293621584594904,0.2620825871919866,1.195875485613019,1,0,-1.4251381775321392,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
1.0008537597491451,1.892044136358903,0,0.1522492289896947,-1.2378857246403396,-0.6513381041131031,-0.8682920911765178,0,0,0.2638844502518279,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
0.0017982998278583,-1.3296903770443629,1,-1.0257400857976835,-0.5542617830904246,-0.9600488745343064,-0.8682920911765178,0,1,-2.269649491424123,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-1.4967848900540717,-0.5242567486935463,0,0.7412438863833839,-1.2378857246403396,0.1440461161485856,1.2603807223876915,0,0,0.2638844502518279,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
-0.9972571600934284,-0.5242567486935463,0,-1.0257400857976835,-0.5542617830904246,-0.7203440410307836,-1.1263130382752102,1,0,0.2638844502518279,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
-0.497729430132785,-0.5242567486935463,0,0.1522492289896947,0.1293621584594904,0.4509409408614291,-0.1587344866551148,1,0,1.1083957641438116,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.5003814897097885,-1.3296903770443629,1,-0.4367454284039944,-0.5542617830904246,-0.5369335244864217,-0.8682920911765178,0,0,0.2638844502518279,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0.5013260297885017,1.0866105080080863,1,-0.4367454284039944,0.8129861000094055,0.0169299165633843,0.4218126443169426,0,1,0.2638844502518279,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1.0008537597491451,0.2811768796572699,0,-1.6147347431913728,1.4966100415593209,-0.7657426837397842,-0.1587344866551148,0,1,1.1083957641438116,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1.5003814897097885,-1.3296903770443629,0,-0.4367454284039944,-0.5542617830904246,-0.4733754246938211,-0.739281617627172,0,0,1.1083957641438116,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
-0.497729430132785,-1.3296903770443629,1,-0.4367454284039944,0.1293621584594904,-0.1337935772304972,0.8088440649649805,1,1,0.2638844502518279,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1.0008537597491451,-0.5242567486935463,1,-0.4367454284039944,0.8129861000094055,-0.0847630431047768,0.4863178810916154,0,1,0.2638844502518279,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.497729430132785,-0.5242567486935463,0,0.1522492289896947,0.8129861000094055,0.4836279636119094,-0.5457659073031528,0,1,1.1083957641438116,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-1.4967848900540717,-0.5242567486935463,0,-1.0257400857976835,-1.2378857246403396,-1.2633118078304295,0.3573074075422692,0,0,-0.5806268636401557,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.0017982998278583,1.0866105080080863,0,-1.0257400857976835,-0.5542617830904246,-0.7385034981143839,-0.6102711440778259,1,0,0.2638844502518279,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1.5003814897097885,-1.3296903770443629,0,0.1522492289896947,1.4966100415593209,0.7269646885321521,-0.0942292498804414,0,1,-0.5806268636401557,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1.5003814897097885,-0.5242567486935463,1,0.1522492289896947,0.1293621584594904,0.2493709672334664,-1.190818275049883,0,1,1.1083957641438116,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
-0.497729430132785,-1.3296903770443629,0,-1.0257400857976835,-0.5542617830904246,-1.30144666770599,1.5829069062610568,0,0,1.1083957641438116,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
-0.9972571600934284,-0.5242567486935463,0,-1.0257400857976835,-0.5542617830904246,-0.932809688908906,-0.48126067052848,0,1,1.1083957641438116,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.9972571600934284,1.0866105080080863,0,0.7412438863833839,0.1293621584594904,0.3928306781939085,1.518401669486384,0,0,1.1083957641438116,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1.0008537597491451,1.892044136358903,0,-0.4367454284039944,-0.5542617830904246,-0.9527850917008664,-0.803786854401845,0,0,-1.4251381775321392,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
1.0008537597491451,-1.3296903770443629,1,0.7412438863833839,-0.5542617830904246,0.7469400913241122,-0.1587344866551148,1,1,1.1083957641438116,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1.0008537597491451,0.2811768796572699,0,0.7412438863833839,0.1293621584594904,0.5199468777791098,0.1637916972182502,0,0,-1.4251381775321392,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
-0.497729430132785,-1.3296903770443629,1,0.1522492289896947,2.180233983109236,0.55626579194631,-1.7713654060219404,0,1,-0.5806268636401557,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.5003814897097885,-0.5242567486935463,0,0.1522492289896947,0.1293621584594904,0.4091741895691486,1.0023597752889994,1,0,-1.4251381775321392,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
-1.4967848900540717,1.0866105080080863,1,-0.4367454284039944,-0.5542617830904246,-0.3389954422751796,0.1637916972182502,0,1,-2.269649491424123,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
-1.4967848900540717,-0.5242567486935463,0,1.3302385437770732,-0.5542617830904246,0.7378603627823119,-0.0297240131057686,0,0,1.1083957641438116,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1.0008537597491451,-1.3296903770443629,0,-1.0257400857976835,0.8129861000094055,-1.0308707571603473,0.3573074075422692,0,0,0.2638844502518279,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1.5003814897097885,-0.5242567486935463,1,0.1522492289896947,2.180233983109236,0.8867679108678337,0.0992864604435774,1,0,0.2638844502518279,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0.5013260297885017,1.0866105080080863,0,-1.0257400857976835,2.180233983109236,-0.5932278414455825,3.389053535951902,0,0,1.1083957641438116,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0.0017982998278583,-1.3296903770443629,1,-1.0257400857976835,-0.5542617830904246,-1.025422920035267,-0.739281617627172,0,0,1.1083957641438116,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1.0008537597491451,1.0866105080080863,1,-0.4367454284039944,0.1293621584594904,-0.2245908626484982,0.9378545385143268,1,0,1.1083957641438116,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-0.497729430132785,1.0866105080080863,0,1.3302385437770732,0.1293621584594904,1.1591597671218363,-0.803786854401845,0,1,1.1083957641438116,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.5013260297885017,-1.3296903770443629,1,0.1522492289896947,0.1293621584594904,-0.119266011563617,-1.9648811163459596,0,0,1.1083957641438116,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1.0008537597491451,-1.3296903770443629,0,-1.0257400857976835,-1.2378857246403396,-1.29055099345583,-1.6423549324725943,0,0,1.1083957641438116,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1.0008537597491451,1.892044136358903,1,0.7412438863833839,-0.5542617830904246,0.5689774119048302,-0.4167554337538069,1,0,-1.4251381775321392,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
-0.9972571600934284,-1.3296903770443629,1,0.1522492289896947,0.8129861000094055,0.6833819915315112,-0.6102711440778259,1,1,1.1083957641438116,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0.0017982998278583,0.2811768796572699,1,-0.4367454284039944,-1.2378857246403396,-0.7112643124889838,0.4863178810916154,0,0,1.1083957641438116,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
-0.497729430132785,-1.3296903770443629,0,-0.4367454284039944,0.1293621584594904,-0.3789462478591002,-1.190818275049883,0,0,0.2638844502518279,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
-0.497729430132785,-0.5242567486935463,1,-0.4367454284039944,1.4966100415593209,0.2148679987746265,-0.997302564725864,0,1,1.1083957641438116,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1.5003814897097885,1.892044136358903,0,-1.0257400857976835,-1.2378857246403396,-1.3704526046236707,1.711917379810403,0,0,-2.269649491424123,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0.0017982998278583,0.2811768796572699,1,-1.6147347431913728,-0.5542617830904246,-1.6083414924188335,0.9378545385143268,0,1,-2.269649491424123,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
